saddr,src_socket,sport,daddr,dport,proto,stime,ltime,dur,flgs,state,pkts,spkts,dpkts,bytes,sbytes,dbytes,rate,srate,drate,mean,stddev,sum,min,max,attack,category,subcategory
192.168.100.150,192.168.100.150,,192.168.100.1,,arp,1529381017,1529381017,0.00016,e,CON,2,1,1,120,60,60,6250,0,0,0.00016,0,0.00016,0.00016,0.00016,0,Normal,Normal
192.168.100.3,192.168.100.354963,54963,192.168.100.149,4433,tcp,1529381017,1529381017,0.00024,e,RST,2,1,1,134,74,60,4166.66699,0,0,0.00024,0,0.00024,0.00024,0.00024,1,Theft,Keylogging
192.168.100.3,192.168.100.354964,54964,192.168.100.149,4433,tcp,1529381019,1529381019,0.000247,e,RST,2,1,1,134,74,60,4048.58325,0,0,0.000247,0,0.000247,0.000247,0.000247,1,Theft,Keylogging
192.168.100.3,192.168.100.343153,43153,192.168.100.150,4433,tcp,1529381022,1529381022,0.000121,e,RST,2,1,1,134,74,60,8264.46289,0,0,0.000121,0,0.000121,0.000121,0.000121,1,Theft,Keylogging
192.168.100.4,192.168.100.457462,57462,91.189.94.4,123,udp,1529381023,1529381023,0.28138,e,CON,2,1,1,180,90,90,3.553913,0,0,0.28138,0,0.28138,0.28138,0.28138,0,Normal,Normal
192.168.100.1,192.168.100.1,,192.168.100.4,,arp,1529381023,1529381023,0.00001,e,CON,2,1,1,102,60,42,100000,0,0,0.00001,0,0.00001,0.00001,0.00001,0,Normal,Normal
192.168.100.4,192.168.100.4,,192.168.100.1,,arp,1529381028,1529381028,0.000179,e,CON,2,1,1,102,42,60,5586.59229,0,0,0.000179,0,0.000179,0.000179,0.000179,0,Normal,Normal
192.168.100.3,192.168.100.343165,43165,192.168.100.150,4433,tcp,1529381030,1529381030,0.000134,e,RST,2,1,1,134,74,60,7462.68652,0,0,0.000134,0,0.000134,0.000134,0.000134,1,Theft,Keylogging
192.168.100.3,192.168.100.354983,54983,192.168.100.149,4433,tcp,1529381033,1529381033,0.00016,e,RST,2,1,1,134,74,60,6250,0,0,0.00016,0,0.00016,0.00016,0.00016,1,Theft,Keylogging
192.168.100.6,192.168.100.6,,0.0.0.1,,igmp,1529381038,1529381699,660.570068,e,INT,12,12,0,720,720,0,0.016652,0.016652,0,0,0,0,0,0,0,Normal,Normal
192.168.100.6,192.168.100.660840,60840,224.0.0.252,5355,udp,1529381038,1529381038,0.10684,e,INT,2,2,0,134,134,0,9.359791,9.359791,0,0.10684,0,0.10684,0.10684,0.10684,0,Normal,Normal
192.168.100.3,192.168.100.354992,54992,192.168.100.149,4433,tcp,1529381041,1529381041,0.000173,e,RST,2,1,1,134,74,60,5780.34717,0,0,0.000173,0,0.000173,0.000173,0.000173,1,Theft,Keylogging
192.168.100.3,192.168.100.343182,43182,192.168.100.150,4433,tcp,1529381045,1529381045,0.000173,e,RST,2,1,1,134,74,60,5780.34717,0,0,0.000173,0,0.000173,0.000173,0.000173,1,Theft,Keylogging
192.168.100.6,192.168.100.6137,137,192.168.100.255,137,udp,1529381049,1529381734,684.558533,e,INT,135,135,0,13716,13716,0,0.195747,0.195747,0,3.619489,1.406172,65.15081,0,4.992541,0,Normal,Normal
192.168.100.3,192.168.100.343190,43190,192.168.100.150,4433,tcp,1529381053,1529381053,0.000144,e,RST,2,1,1,134,74,60,6944.44434,0,0,0.000144,0,0.000144,0.000144,0.000144,1,Theft,Keylogging
192.168.100.3,192.168.100.355010,55010,192.168.100.149,4433,tcp,1529381059,1529381059,0.000208,e,RST,2,1,1,134,74,60,4807.69238,0,0,0.000208,0,0.000208,0.000208,0.000208,1,Theft,Keylogging
192.168.100.3,192.168.100.343200,43200,192.168.100.150,4433,tcp,1529381063,1529381063,0.000067,e,RST,2,1,1,134,74,60,14925.373,0,0,0.000067,0,0.000067,0.000067,0.000067,1,Theft,Keylogging
192.168.100.3,192.168.100.355014,55014,192.168.100.149,4433,tcp,1529381063,1529381063,0.000235,e,RST,2,1,1,134,74,60,4255.31934,0,0,0.000235,0,0.000235,0.000235,0.000235,1,Theft,Keylogging
192.168.100.3,192.168.100.343209,43209,192.168.100.150,4433,tcp,1529381070,1529381070,0.000158,e,RST,2,1,1,134,74,60,6329.11426,0,0,0.000158,0,0.000158,0.000158,0.000158,1,Theft,Keylogging
192.168.100.3,192.168.100.343211,43211,192.168.100.150,4433,tcp,1529381071,1529381071,0.00009,e,RST,2,1,1,134,74,60,11111.1113,0,0,0.00009,0,0.00009,0.00009,0.00009,1,Theft,Keylogging
192.168.100.3,192.168.100.355027,55027,192.168.100.149,4433,tcp,1529381073,1529381073,0.000218,e,RST,2,1,1,134,74,60,4587.15576,0,0,0.000218,0,0.000218,0.000218,0.000218,1,Theft,Keylogging
192.168.100.3,192.168.100.343215,43215,192.168.100.150,4433,tcp,1529381075,1529381075,0.000164,e,RST,2,1,1,134,74,60,6097.56104,0,0,0.000164,0,0.000164,0.000164,0.000164,1,Theft,Keylogging
192.168.100.3,192.168.100.355029,55029,192.168.100.149,4433,tcp,1529381075,1529381075,0.000183,e,RST,2,1,1,134,74,60,5464.48096,0,0,0.000183,0,0.000183,0.000183,0.000183,1,Theft,Keylogging
192.168.100.6,192.168.100.650635,50635,224.0.0.252,5355,udp,1529381076,1529381076,0.148377,e,INT,2,2,0,132,132,0,6.739589,6.739589,0,0.148377,0,0.148377,0.148377,0.148377,0,Normal,Normal
192.168.100.3,192.168.100.355033,55033,192.168.100.149,4433,tcp,1529381079,1529381079,0.000179,e,RST,2,1,1,134,74,60,5586.59229,0,0,0.000179,0,0.000179,0.000179,0.000179,1,Theft,Keylogging
192.168.100.3,192.168.100.343225,43225,192.168.100.150,4433,tcp,1529381085,1529381085,0.000088,e,RST,2,1,1,134,74,60,11363.6367,0,0,0.000088,0,0.000088,0.000088,0.000088,1,Theft,Keylogging
192.168.100.6,192.168.100.655193,55193,224.0.0.252,5355,udp,1529381086,1529381086,0.107437,e,INT,2,2,0,132,132,0,9.30778,9.30778,0,0.107437,0,0.107437,0.107437,0.107437,0,Normal,Normal
192.168.100.6,192.168.100.653879,53879,224.0.0.252,5355,udp,1529381086,1529381086,0.095958,e,INT,2,2,0,128,128,0,10.421226,10.421226,0,0.095958,0,0.095958,0.095958,0.095958,0,Normal,Normal
192.168.100.3,192.168.100.343227,43227,192.168.100.150,4433,tcp,1529381087,1529381087,0.000139,e,RST,2,1,1,134,74,60,7194.24463,0,0,0.000139,0,0.000139,0.000139,0.000139,1,Theft,Keylogging
192.168.100.6,192.168.100.652048,52048,224.0.0.252,5355,udp,1529381088,1529381088,0.108658,e,INT,2,2,0,132,132,0,9.203188,9.203188,0,0.108658,0,0.108658,0.108658,0.108658,0,Normal,Normal
192.168.100.6,192.168.100.660300,60300,192.168.100.1,53,udp,1529381088,1529381088,0.031296,e,CON,2,1,1,258,76,182,31.952965,0,0,0.031296,0,0.031296,0.031296,0.031296,0,Normal,Normal
192.168.100.6,192.168.100.649158,49158,203.5.76.24,80,tcp,1529381088,1529381088,0.024629,e,FIN,10,5,5,876,397,479,365.422882,162.410156,162.410156,0.024629,0,0.024629,0.024629,0.024629,0,Normal,Normal
192.168.100.6,192.168.100.663019,63019,192.168.100.1,53,udp,1529381089,1529381089,0.000238,e,CON,2,1,1,225,85,140,4201.68066,0,0,0.000238,0,0.000238,0.000238,0.000238,0,Normal,Normal
192.168.100.3,192.168.100.343229,43229,192.168.100.150,4433,tcp,1529381089,1529381089,0.00018,e,RST,2,1,1,134,74,60,5555.55566,0,0,0.00018,0,0.00018,0.00018,0.00018,1,Theft,Keylogging
192.168.100.6,192.168.100.654608,54608,224.0.0.252,5355,udp,1529381091,1529381091,0.109072,e,INT,2,2,0,132,132,0,9.168256,9.168256,0,0.109072,0,0.109072,0.109072,0.109072,0,Normal,Normal
192.168.100.3,192.168.100.355045,55045,192.168.100.149,4433,tcp,1529381091,1529381091,0.000211,e,RST,2,1,1,134,74,60,4739.33643,0,0,0.000211,0,0.000211,0.000211,0.000211,1,Theft,Keylogging
192.168.100.6,192.168.100.660462,60462,224.0.0.252,5355,udp,1529381093,1529381094,0.097191,e,INT,2,2,0,132,132,0,10.289019,10.289019,0,0.097191,0,0.097191,0.097191,0.097191,0,Normal,Normal
192.168.100.3,192.168.100.355047,55047,192.168.100.149,4433,tcp,1529381093,1529381093,0.000175,e,RST,2,1,1,134,74,60,5714.28613,0,0,0.000175,0,0.000175,0.000175,0.000175,1,Theft,Keylogging
192.168.100.3,192.168.100.343235,43235,192.168.100.150,4433,tcp,1529381095,1529381095,0.000159,e,RST,2,1,1,134,74,60,6289.30811,0,0,0.000159,0,0.000159,0.000159,0.000159,1,Theft,Keylogging
192.168.100.6,192.168.100.658461,58461,224.0.0.252,5355,udp,1529381096,1529381096,0.108891,e,INT,2,2,0,132,132,0,9.183496,9.183496,0,0.108891,0,0.108891,0.108891,0.108891,0,Normal,Normal
192.168.100.3,192.168.100.343247,43247,192.168.100.150,4433,tcp,1529381106,1529381106,0.000143,e,RST,2,1,1,134,74,60,6993.00732,0,0,0.000143,0,0.000143,0.000143,0.000143,1,Theft,Keylogging
192.168.100.3,192.168.100.355061,55061,192.168.100.149,4433,tcp,1529381107,1529381107,0.000147,e,RST,2,1,1,134,74,60,6802.72119,0,0,0.000147,0,0.000147,0.000147,0.000147,1,Theft,Keylogging
192.168.100.3,192.168.100.355063,55063,192.168.100.149,4433,tcp,1529381109,1529381109,0.000201,e,RST,2,1,1,134,74,60,4975.12451,0,0,0.000201,0,0.000201,0.000201,0.000201,1,Theft,Keylogging
192.168.100.3,192.168.100.343253,43253,192.168.100.150,4433,tcp,1529381112,1529381112,0.000188,e,RST,2,1,1,134,74,60,5319.14893,0,0,0.000188,0,0.000188,0.000188,0.000188,1,Theft,Keylogging
192.168.100.3,192.168.100.355067,55067,192.168.100.149,4433,tcp,1529381113,1529381113,0.000149,e,RST,2,1,1,134,74,60,6711.40918,0,0,0.000149,0,0.000149,0.000149,0.000149,1,Theft,Keylogging
192.168.100.3,192.168.100.355069,55069,192.168.100.149,4433,tcp,1529381114,1529381114,0.000229,e,RST,2,1,1,134,74,60,4366.8125,0,0,0.000229,0,0.000229,0.000229,0.000229,1,Theft,Keylogging
192.168.100.3,192.168.100.343260,43260,192.168.100.150,4433,tcp,1529381118,1529381118,0.000182,e,RST,2,1,1,134,74,60,5494.50537,0,0,0.000182,0,0.000182,0.000182,0.000182,1,Theft,Keylogging
192.168.100.3,192.168.100.343263,43263,192.168.100.150,4433,tcp,1529381121,1529381121,0.00022,e,RST,2,1,1,134,74,60,4545.45459,0,0,0.00022,0,0.00022,0.00022,0.00022,1,Theft,Keylogging
192.168.100.3,192.168.100.355079,55079,192.168.100.149,4433,tcp,1529381123,1529381123,0.000207,e,RST,2,1,1,134,74,60,4830.91797,0,0,0.000207,0,0.000207,0.000207,0.000207,1,Theft,Keylogging
192.168.100.149,192.168.100.14941723,41723,192.168.100.6,445,tcp,1529381125,1529381137,11.088914,e s,RST,56,29,27,72089,69820,2269,4.959908,2.525044,2.344684,0.538912,0.512282,1.077824,0.02663,1.051194,1,Theft,Keylogging
192.168.100.3,192.168.100.355081,55081,192.168.100.149,4433,tcp,1529381125,1529381125,0.000059,e,RST,2,1,1,134,74,60,16949.1523,0,0,0.000059,0,0.000059,0.000059,0.000059,1,Theft,Keylogging
192.168.100.3,192.168.100.343269,43269,192.168.100.150,4433,tcp,1529381127,1529381127,0.000006,e,RST,2,1,1,134,74,60,166666.656,0,0,0.000006,0,0.000006,0.000006,0.000006,1,Theft,Keylogging
192.168.100.3,192.168.100.343271,43271,192.168.100.150,4433,tcp,1529381129,1529381129,0.000177,e,RST,2,1,1,134,74,60,5649.71777,0,0,0.000177,0,0.000177,0.000177,0.000177,1,Theft,Keylogging
192.168.100.3,192.168.100.355087,55087,192.168.100.149,4433,tcp,1529381131,1529381131,0.000163,e,RST,2,1,1,134,74,60,6134.96924,0,0,0.000163,0,0.000163,0.000163,0.000163,1,Theft,Keylogging
192.168.100.3,192.168.100.343275,43275,192.168.100.150,4433,tcp,1529381133,1529381133,0.000161,e,RST,2,1,1,134,74,60,6211.18018,0,0,0.000161,0,0.000161,0.000161,0.000161,1,Theft,Keylogging
192.168.100.3,192.168.100.343277,43277,192.168.100.150,4433,tcp,1529381135,1529381135,0.000124,e,RST,2,1,1,134,74,60,8064.51611,0,0,0.000124,0,0.000124,0.000124,0.000124,1,Theft,Keylogging
192.168.100.149,192.168.100.14941085,41085,192.168.100.6,445,tcp,1529381137,1529381137,0.013927,e,RST,10,6,4,4875,4609,266,646.226746,359.014862,215.40892,0.013927,0,0.013927,0.013927,0.013927,1,Theft,Keylogging
192.168.100.149,192.168.100.14934459,34459,192.168.100.6,445,tcp,1529381137,1529381137,0.009615,e,RST,11,6,5,1103,540,563,1040.04163,520.020813,416.016632,0.009615,0,0.009615,0.009615,0.009615,1,Theft,Keylogging
192.168.100.3,192.168.100.355093,55093,192.168.100.149,4433,tcp,1529381137,1529381137,0.000166,e,RST,2,1,1,134,74,60,6024.09668,0,0,0.000166,0,0.000166,0.000166,0.000166,1,Theft,Keylogging
192.168.100.3,192.168.100.343283,43283,192.168.100.150,4433,tcp,1529381141,1529381141,0.000174,e,RST,2,1,1,134,74,60,5747.12647,0,0,0.000174,0,0.000174,0.000174,0.000174,1,Theft,Keylogging
192.168.100.3,192.168.100.355097,55097,192.168.100.149,4433,tcp,1529381141,1529381141,0.000142,e,RST,2,1,1,134,74,60,7042.25342,0,0,0.000142,0,0.000142,0.000142,0.000142,1,Theft,Keylogging
192.168.100.149,192.168.100.14942357,42357,192.168.100.6,445,tcp,1529381143,1529381153,10.088484,e,RST,43,18,25,71168,69043,2125,4.163163,1.68509,2.37895,0.038879,0.012486,0.077759,0.026394,0.051365,1,Theft,Keylogging
192.168.100.3,192.168.100.355099,55099,192.168.100.149,4433,tcp,1529381143,1529381143,0.000165,e,RST,2,1,1,134,74,60,6060.60596,0,0,0.000165,0,0.000165,0.000165,0.000165,1,Theft,Keylogging
192.168.100.3,192.168.100.355105,55105,192.168.100.149,4433,tcp,1529381149,1529381149,0.000339,e,RST,2,1,1,134,74,60,2949.85254,0,0,0.000339,0,0.000339,0.000339,0.000339,1,Theft,Keylogging
192.168.100.3,192.168.100.355107,55107,192.168.100.149,4433,tcp,1529381151,1529381151,0.000153,e,RST,2,1,1,134,74,60,6535.94775,0,0,0.000153,0,0.000153,0.000153,0.000153,1,Theft,Keylogging
192.168.100.149,192.168.100.14946139,46139,192.168.100.6,445,tcp,1529381153,1529381153,0.016976,e,RST,10,6,4,4875,4609,266,530.160217,294.533447,176.720062,0.016976,0,0.016976,0.016976,0.016976,1,Theft,Keylogging
192.168.100.149,192.168.100.14945195,45195,192.168.100.6,445,tcp,1529381153,1529381153,0.015257,e,RST,10,6,4,4875,4609,266,589.893188,327.718414,196.631058,0.015257,0,0.015257,0.015257,0.015257,1,Theft,Keylogging
192.168.100.149,192.168.100.14937925,37925,192.168.100.6,445,tcp,1529381153,1529381153,0.014264,e,RST,10,6,4,4875,4609,266,630.959045,350.532806,210.319687,0.014264,0,0.014264,0.014264,0.014264,1,Theft,Keylogging
192.168.100.149,192.168.100.14937295,37295,192.168.100.6,445,tcp,1529381153,1529381153,0.012621,e,RST,10,6,4,4875,4609,266,713.097168,396.1651,237.699066,0.012621,0,0.012621,0.012621,0.012621,1,Theft,Keylogging
192.168.100.149,192.168.100.14933677,33677,192.168.100.6,445,tcp,1529381153,1529381153,0.009548,e,RST,11,6,5,1103,540,563,1047.33972,523.669861,418.935913,0.009548,0,0.009548,0.009548,0.009548,1,Theft,Keylogging
192.168.100.149,192.168.100.14944369,44369,192.168.100.6,445,tcp,1529381153,1529381153,0.005188,e,RST,10,6,4,4875,4609,266,1734.77258,963.762573,578.257507,0.005188,0,0.005188,0.005188,0.005188,1,Theft,Keylogging
192.168.100.3,192.168.100.343297,43297,192.168.100.150,4433,tcp,1529381155,1529381155,0.000212,e,RST,2,1,1,134,74,60,4716.98096,0,0,0.000212,0,0.000212,0.000212,0.000212,1,Theft,Keylogging
192.168.100.149,192.168.100.14946815,46815,192.168.100.6,445,tcp,1529381159,1529381171,12.013511,e,RST,44,19,25,71234,69109,2125,3.579304,1.498313,1.997751,1.001068,0.951785,2.002136,0.049283,1.952853,1,Theft,Keylogging
192.168.100.3,192.168.100.355117,55117,192.168.100.149,4433,tcp,1529381161,1529381161,0.000153,e,RST,2,1,1,134,74,60,6535.94775,0,0,0.000153,0,0.000153,0.000153,0.000153,1,Theft,Keylogging
192.168.100.3,192.168.100.314711,14711,96.7.49.66,53,udp,1529381162,1529381162,0.150791,e,CON,2,1,1,408,95,313,6.631695,0,0,0.150791,0,0.150791,0.150791,0.150791,0,Normal,Normal
192.168.100.3,192.168.100.355119,55119,192.168.100.149,4433,tcp,1529381163,1529381163,0.000156,e,RST,2,1,1,134,74,60,6410.25684,0,0,0.000156,0,0.000156,0.000156,0.000156,1,Theft,Keylogging
192.168.100.3,192.168.100.312245,12245,96.7.49.66,53,udp,1529381164,1529381164,0.150608,e,CON,2,1,1,408,95,313,6.639753,0,0,0.150608,0,0.150608,0.150608,0.150608,0,Normal,Normal
192.168.100.3,192.168.100.346723,46723,184.85.248.65,53,udp,1529381165,1529381165,0.217584,e,CON,2,1,1,408,95,313,4.595926,0,0,0.217584,0,0.217584,0.217584,0.217584,0,Normal,Normal
192.168.100.3,192.168.100.343307,43307,192.168.100.150,4433,tcp,1529381165,1529381165,0.000165,e,RST,2,1,1,134,74,60,6060.60596,0,0,0.000165,0,0.000165,0.000165,0.000165,1,Theft,Keylogging
192.168.100.3,192.168.100.338448,38448,184.85.248.65,53,udp,1529381165,1529381165,0.215532,e,CON,2,1,1,408,95,313,4.639682,0,0,0.215532,0,0.215532,0.215532,0.215532,0,Normal,Normal
192.168.100.3,192.168.100.355121,55121,192.168.100.149,4433,tcp,1529381165,1529381165,0.000211,e,RST,2,1,1,134,74,60,4739.33643,0,0,0.000211,0,0.000211,0.000211,0.000211,1,Theft,Keylogging
192.168.100.3,192.168.100.310150,10150,84.53.139.64,53,udp,1529381166,1529381166,0.252708,e,CON,2,1,1,408,95,313,3.957136,0,0,0.252708,0,0.252708,0.252708,0.252708,0,Normal,Normal
192.168.100.3,192.168.100.351374,51374,84.53.139.64,53,udp,1529381166,1529381166,0.252753,e,CON,2,1,1,408,95,313,3.956432,0,0,0.252753,0,0.252753,0.252753,0.252753,0,Normal,Normal
192.168.100.3,192.168.100.35023,5023,193.108.91.240,53,udp,1529381167,1529381167,0.009847,e    F,CON,3,1,2,1656,82,1574,203.107544,0,101.553772,0.009847,0,0.009847,0.009847,0.009847,0,Normal,Normal
192.168.100.149,192.168.100.14946477,46477,192.168.100.6,445,tcp,1529381169,1529381169,0.043326,e,RST,10,6,4,4875,4609,266,207.727448,115.404144,69.242485,0.043326,0,0.043326,0.043326,0.043326,1,Theft,Keylogging
192.168.100.149,192.168.100.14933527,33527,192.168.100.6,445,tcp,1529381169,1529381169,0.041898,e,RST,10,6,4,4875,4609,266,214.807388,119.337433,71.602463,0.041898,0,0.041898,0.041898,0.041898,1,Theft,Keylogging
192.168.100.149,192.168.100.14946737,46737,192.168.100.6,445,tcp,1529381169,1529381169,0.040224,e,RST,10,6,4,4875,4609,266,223.747009,124.303894,74.582336,0.040224,0,0.040224,0.040224,0.040224,1,Theft,Keylogging
192.168.100.149,192.168.100.14939225,39225,192.168.100.6,445,tcp,1529381169,1529381169,0.039759,e,RST,10,6,4,4875,4609,266,226.363846,125.75769,75.454613,0.039759,0,0.039759,0.039759,0.039759,1,Theft,Keylogging
192.168.100.149,192.168.100.14946007,46007,192.168.100.6,445,tcp,1529381169,1529381169,0.039345,e,RST,10,6,4,4875,4609,266,228.745712,127.080948,76.248573,0.039345,0,0.039345,0.039345,0.039345,1,Theft,Keylogging
192.168.100.149,192.168.100.14934327,34327,192.168.100.6,445,tcp,1529381169,1529381169,0.038918,e,RST,10,6,4,4875,4609,266,231.255463,128.47525,77.085152,0.038918,0,0.038918,0.038918,0.038918,1,Theft,Keylogging
192.168.100.149,192.168.100.14933633,33633,192.168.100.6,445,tcp,1529381169,1529381169,0.038078,e,RST,10,6,4,4875,4609,266,236.356964,131.309418,78.785652,0.038078,0,0.038078,0.038078,0.038078,1,Theft,Keylogging
192.168.100.149,192.168.100.14933205,33205,192.168.100.6,445,tcp,1529381169,1529381169,0.036285,e,RST,10,6,4,4875,4609,266,248.036362,137.797989,82.678787,0.036285,0,0.036285,0.036285,0.036285,1,Theft,Keylogging
192.168.100.149,192.168.100.14944459,44459,192.168.100.6,445,tcp,1529381169,1529381169,0.03548,e,RST,10,6,4,4875,4609,266,253.664032,140.924469,84.55468,0.03548,0,0.03548,0.03548,0.03548,1,Theft,Keylogging
192.168.100.149,192.168.100.14945441,45441,192.168.100.6,445,tcp,1529381169,1529381169,0.035026,e,RST,10,6,4,4875,4609,266,256.951996,142.751099,85.650665,0.035026,0,0.035026,0.035026,0.035026,1,Theft,Keylogging
192.168.100.149,192.168.100.14945989,45989,192.168.100.6,445,tcp,1529381169,1529381169,0.026174,e,RST,10,6,4,4875,4609,266,343.852692,191.029266,114.617561,0.026174,0,0.026174,0.026174,0.026174,1,Theft,Keylogging
192.168.100.3,192.168.100.318087,18087,205.251.197.191,53,udp,1529381174,1529381174,0.009073,e,CON,2,1,1,415,104,311,110.217125,0,0,0.009073,0,0.009073,0.009073,0.009073,0,Normal,Normal
192.168.100.3,192.168.100.315364,15364,205.251.197.191,53,udp,1529381174,1529381174,0.008564,e,CON,2,1,1,415,104,311,116.767868,0,0,0.008564,0,0.008564,0.008564,0.008564,0,Normal,Normal
192.168.100.3,192.168.100.343317,43317,192.168.100.150,4433,tcp,1529381175,1529381175,0.000138,e,RST,2,1,1,134,74,60,7246.37647,0,0,0.000138,0,0.000138,0.000138,0.000138,1,Theft,Keylogging
192.168.100.3,192.168.100.355131,55131,192.168.100.149,4433,tcp,1529381175,1529381175,0.000168,e,RST,2,1,1,134,74,60,5952.38086,0,0,0.000168,0,0.000168,0.000168,0.000168,1,Theft,Keylogging
192.168.100.3,192.168.100.39718,9718,192.31.80.30,53,udp,1529381176,1529381176,0.185109,e,CON,2,1,1,936,91,845,5.402222,0,0,0.185109,0,0.185109,0.185109,0.185109,0,Normal,Normal
192.168.100.3,192.168.100.310557,10557,192.31.80.30,53,udp,1529381177,1529381177,0.185682,e,CON,2,1,1,936,91,845,5.385551,0,0,0.185682,0,0.185682,0.185682,0.185682,0,Normal,Normal
192.168.100.3,192.168.100.361529,61529,192.36.148.17,53,udp,1529381180,1529381180,0.058212,e,CON,2,1,1,1310,91,1219,17.178589,0,0,0.058212,0,0.058212,0.058212,0.058212,0,Normal,Normal
192.168.100.3,192.168.100.359391,59391,192.36.148.17,53,udp,1529381180,1529381180,0.058197,e,CON,2,1,1,1310,91,1219,17.183016,0,0,0.058197,0,0.058197,0.058197,0.058197,0,Normal,Normal
192.168.100.3,192.168.100.317146,17146,192.36.148.17,53,udp,1529381180,1529381180,0.054833,e,CON,2,1,1,943,94,849,18.237194,0,0,0.054833,0,0.054833,0.054833,0.054833,0,Normal,Normal
192.168.100.3,192.168.100.342505,42505,192.36.148.17,53,udp,1529381180,1529381180,0.054223,e,CON,2,1,1,943,94,849,18.442358,0,0,0.054223,0,0.054223,0.054223,0.054223,0,Normal,Normal
192.168.100.3,192.168.100.39730,9730,205.251.197.191,53,udp,1529381181,1529381181,0.008825,e,CON,2,1,1,415,104,311,113.314445,0,0,0.008825,0,0.008825,0.008825,0.008825,0,Normal,Normal
192.168.100.3,192.168.100.343323,43323,192.168.100.150,4433,tcp,1529381181,1529381181,0.000115,e,RST,2,1,1,134,74,60,8695.65234,0,0,0.000115,0,0.000115,0.000115,0.000115,1,Theft,Keylogging
192.168.100.3,192.168.100.320536,20536,192.33.14.30,53,udp,1529381181,1529381181,0.011309,e,CON,2,1,1,936,91,845,88.425148,0,0,0.011309,0,0.011309,0.011309,0.011309,0,Normal,Normal
192.168.100.3,192.168.100.321519,21519,192.33.14.30,53,udp,1529381181,1529381181,0.011039,e,CON,2,1,1,936,91,845,90.587914,0,0,0.011039,0,0.011039,0.011039,0.011039,0,Normal,Normal
192.168.100.3,192.168.100.31212,1212,192.36.148.17,53,udp,1529381182,1529381182,0.057335,e,CON,2,1,1,1209,70,1139,17.441353,0,0,0.057335,0,0.057335,0.057335,0.057335,0,Normal,Normal
